Maker, Genmodel,Color,Reg_year,Bodytype,Mileage,Engin_size,Gearbox,Fuel_type,Price,Engine_power,Annual_Tax,Wheelbase,Height,Width,Length,Average_liter_per_100_kilometer,Top_speed_kph,Seat_num,Door_num
Land Rover,Range Rover,Brown,2010.0,SUV,133575.22,3.6L,Automatic,Diesel,16464.70588235294,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2006.0,SUV,160934.0,3.6L,Automatic,Diesel,11764.705882352942,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,82076.34,3.6L,Automatic,Diesel,19058.82352941177,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2010.0,SUV,124062.41126,3.6L,Automatic,Diesel,24685.88235294118,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Green,2009.0,SUV,120700.5,3.6L,Automatic,Diesel,17647.058823529413,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2010.0,SUV,104607.1,3.6L,Automatic,Diesel,22347.058823529413,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Silver,2008.0,SUV,185074.1,3.6L,Automatic,Diesel,11758.823529411766,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Green,2011.0,SUV,120700.5,4.4L,Automatic,Diesel,22294.117647058825,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2012.0,SUV,64373.6,4.4L,Automatic,Diesel,36411.76470588236,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Grey,2013.0,SUV,48280.2,4.4L,Automatic,Diesel,57588.23529411765,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Blue,2014.0,SUV,98147.20924,4.4L,Automatic,Diesel,58807.05882352941,334.0,635.2941176470589,3120.0,1840.0,2220.0,5199.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2006.0,SUV,186683.44,4.4L,Automatic,Petrol,7047.058823529412,295.0,652.9411764705883,2880.0,1863.0,2191.0,4950.0,12.445238095238096,199.55816,5.0,5.0
Land Rover,Range Rover,White,2014.0,SUV,52778.3053,4.4L,Automatic,Diesel,69400.0,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Silver,2015.0,SUV,24783.836,4.4L,Automatic,Diesel,82222.35294117648,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Silver,2017.0,SUV,11674.15236,5.0L,Automatic,Petrol,117588.23529411764,510.0,652.9411764705883,3120.0,1840.0,2220.0,5199.0,10.643212669683257,225.3076,4.0,5.0
Land Rover,Range Rover,Blue,2014.0,SUV,106216.44,4.4L,Automatic,Diesel,47058.82352941177,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,White,2012.0,SUV,94951.06,4.4L,Automatic,Diesel,23470.58823529412,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,White,2009.0,SUV,131965.88,3.6L,Automatic,Diesel,21175.29411764706,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2010.0,SUV,96542.69726,3.6L,Automatic,Diesel,23529.411764705885,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2006.0,SUV,160934.0,4.2L,Automatic,Petrol,12941.176470588236,395.0,652.9411764705883,2880.0,1863.0,2191.0,4950.0,13.288983050847458,209.2142,5.0,5.0
Land Rover,Range Rover,White,2008.0,SUV,130356.54,3.6L,Automatic,Diesel,15282.35294117647,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2011.0,SUV,106216.44,4.4L,Automatic,Diesel,21176.470588235294,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,White,2014.0,SUV,98169.74,4.4L,Automatic,Diesel,51176.470588235294,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2013.0,SUV,72420.3,4.4L,Automatic,Diesel,48823.52941176471,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Gold,2015.0,SUV,34158.2415,4.4L,Automatic,Diesel,61176.470588235294,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Green,2008.0,SUV,133951.80556,4.2L,Automatic,Petrol,17635.29411764706,395.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,13.288983050847458,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2007.0,SUV,143231.26,3.6L,Automatic,Diesel,13470.58823529412,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Blue,2013.0,SUV,69201.62,4.4L,Automatic,Diesel,46470.58823529412,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2011.0,SUV,124723.85,4.4L,Automatic,Diesel,21170.58823529412,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Grey,2010.0,SUV,113458.47,3.6L,Automatic,Diesel,19994.117647058825,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Silver,2008.0,SUV,185074.1,3.6L,Automatic,Diesel,11763.529411764706,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Grey,2012.0,SUV,120700.5,4.4L,Automatic,Diesel,25294.117647058825,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2011.0,SUV,113619.404,4.4L,Automatic,Diesel,28234.117647058825,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2011.0,SUV,128726.27858,4.4L,Automatic,Diesel,20811.764705882357,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,White,2014.0,SUV,37014.82,5.0L,Automatic,Petrol,78823.52941176471,510.0,652.9411764705883,2922.0,1835.0,2220.0,4999.0,10.643212669683257,225.3076,5.0,5.0
Land Rover,Range Rover,Blue,2009.0,SUV,86904.36,3.6L,Automatic,Diesel,17645.88235294118,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Blue,2007.0,SUV,115872.48,3.6L,Automatic,Diesel,13882.35294117647,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Grey,2008.0,SUV,162543.34,3.6L,Automatic,Diesel,13998.823529411766,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Blue,2013.0,SUV,87628.563,4.4L,Automatic,Diesel,47047.05882352941,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Blue,2009.0,SUV,78857.66,3.6L,Automatic,Diesel,22352.941176470587,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,151277.96,3.6L,Automatic,Diesel,15876.470588235296,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2010.0,SUV,127137.86,5.0L,Automatic,Petrol,26457.64705882353,503.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,12.379736842105263,225.3076,5.0,5.0
Land Rover,Range Rover,Grey,2007.0,SUV,243332.208,3.6L,Automatic,Diesel,7470.588235294118,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Grey,2008.0,SUV,165762.02,3.6L,Automatic,Diesel,10582.35294117647,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,241401.0,3.6L,Automatic,Diesel,11729.411764705885,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Grey,2010.0,SUV,125528.52,3.6L,Automatic,Diesel,23523.529411764703,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2013.0,SUV,94951.06,4.4L,Automatic,Diesel,68229.41176470589,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,127804.12676,3.6L,Automatic,Diesel,19988.235294117647,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Blue,2014.0,SUV,37014.82,5.0L,Automatic,Petrol,76323.52941176471,510.0,652.9411764705883,2922.0,1835.0,2220.0,4999.0,10.643212669683257,225.3076,5.0,5.0
Land Rover,Range Rover,Blue,2011.0,SUV,128526.72042,4.4L,Automatic,Diesel,21988.235294117647,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2012.0,SUV,96346.35778,4.4L,Automatic,Diesel,25292.941176470587,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2015.0,SUV,58740.91,4.4L,Automatic,Diesel,61164.705882352944,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Silver,2005.0,SUV,154496.63999999998,3.0L,Automatic,Diesel,6235.29411764706,174.0,652.9411764705883,2880.0,1863.0,2191.0,4950.0,9.4086,178.63674,5.0,5.0
Land Rover,Range Rover,Silver,2009.0,SUV,172199.38,3.6L,Automatic,Diesel,14111.764705882351,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Blue,2012.0,SUV,109578.35126,4.4L,Automatic,Diesel,24705.88235294118,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2015.0,SUV,95981.0376,4.4L,Automatic,Diesel,58705.88235294118,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,White,2012.0,SUV,77248.31999999999,4.4L,Automatic,Diesel,32352.94117647059,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Gold,2010.0,SUV,119091.16,3.6L,Automatic,Diesel,22882.352941176472,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,White,2011.0,SUV,183464.76,4.4L,Automatic,Diesel,22351.764705882357,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Blue,2011.0,SUV,147320.59294,4.4L,Automatic,Diesel,19998.82352941177,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Grey,2014.0,SUV,114263.14,4.4L,Automatic,Diesel,50576.470588235294,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,150956.092,3.6L,Automatic,Diesel,15094.117647058823,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,138403.24,3.6L,Automatic,Diesel,18752.941176470587,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2008.0,SUV,171076.06068,3.6L,Automatic,Diesel,10587.058823529413,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2011.0,SUV,104607.1,4.4L,Automatic,Diesel,31617.64705882353,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Grey,2012.0,SUV,152887.3,4.4L,Automatic,Diesel,22111.764705882357,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2012.0,SUV,27680.648,4.4L,Automatic,Diesel,35288.23529411765,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Green,2006.0,SUV,183464.76,3.0L,Automatic,Diesel,8817.64705882353,174.0,652.9411764705883,2880.0,1863.0,2191.0,4950.0,9.4086,178.63674,5.0,5.0
Land Rover,Range Rover,Grey,2015.0,SUV,94951.06,4.4L,Automatic,Diesel,58823.52941176471,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Grey,2009.0,SUV,116488.85722,3.6L,Automatic,Diesel,18817.64705882353,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2012.0,SUV,141621.92,4.4L,Automatic,Diesel,29352.94117647059,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Silver,2010.0,SUV,144840.6,3.6L,Automatic,Diesel,17635.29411764706,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2015.0,SUV,53037.40904,4.4L,Automatic,Diesel,67058.82352941176,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Grey,2013.0,SUV,98008.806,4.4L,Automatic,Diesel,63996.470588235294,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Grey,2011.0,SUV,185074.1,4.4L,Automatic,Diesel,19117.64705882353,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Grey,2012.0,SUV,139347.92258,4.4L,Automatic,Diesel,23329.411764705885,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,White,2009.0,SUV,136793.9,3.6L,Automatic,Diesel,19410.58823529412,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2016.0,SUV,7657.23972,5.0L,Automatic,Petrol,99987.0588235294,510.0,652.9411764705883,2922.0,1835.0,2220.0,4999.0,10.643212669683257,225.3076,5.0,5.0
Land Rover,Range Rover,Black,2016.0,SUV,24070.89838,5.0L,Automatic,Petrol,98800.0,510.0,652.9411764705883,2922.0,1835.0,2220.0,4999.0,10.643212669683257,225.3076,5.0,5.0
Land Rover,Range Rover,White,2013.0,SUV,48280.2,4.4L,Automatic,Diesel,55882.35294117648,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Grey,2009.0,SUV,213237.55,3.6L,Automatic,Diesel,10764.705882352942,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2010.0,SUV,106216.44,3.6L,Automatic,Diesel,23523.529411764703,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Red,2013.0,SUV,129445.65356,4.4L,Automatic,Diesel,42341.17647058824,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2008.0,SUV,160934.0,3.6L,Automatic,Diesel,11000.0,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Gold,2014.0,SUV,91732.38,4.4L,Automatic,Diesel,46229.41176470588,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Grey,2014.0,SUV,86904.36,4.4L,Automatic,Diesel,47047.05882352941,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2006.0,SUV,164152.68,3.0L,Automatic,Diesel,7647.058823529412,174.0,652.9411764705883,2880.0,1863.0,2191.0,4950.0,9.4086,178.63674,5.0,5.0
Land Rover,Range Rover,Gold,2013.0,SUV,162543.34,4.4L,Automatic,Diesel,44692.94117647059,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,117481.82,3.6L,Automatic,Diesel,18223.529411764703,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2006.0,SUV,114745.942,3.0L,Automatic,Diesel,8458.823529411766,174.0,652.9411764705883,2880.0,1863.0,2191.0,4950.0,9.4086,178.63674,5.0,5.0
Land Rover,Range Rover,Silver,2010.0,SUV,109435.12,3.6L,Automatic,Diesel,21170.58823529412,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2010.0,SUV,107825.78,5.0L,Automatic,Petrol,27000.0,503.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,12.379736842105263,225.3076,5.0,5.0
Land Rover,Range Rover,Black,2008.0,SUV,146449.94,3.6L,Automatic,Diesel,12564.705882352942,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Silver,2013.0,SUV,90676.65296,4.4L,Automatic,Diesel,52822.35294117648,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,White,2013.0,SUV,65982.94,4.4L,Automatic,Diesel,50529.41176470588,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Red,2010.0,SUV,98169.74,3.6L,Automatic,Diesel,24676.470588235294,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,174745.35588,3.6L,Automatic,Diesel,14411.764705882351,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2015.0,SUV,51498.88,4.4L,Automatic,Diesel,65821.17647058824,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Silver,2014.0,SUV,62764.26,4.4L,Automatic,Diesel,46764.705882352944,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Blue,2012.0,SUV,112653.8,4.4L,Automatic,Diesel,28176.470588235294,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,White,2015.0,SUV,40296.26426,4.4L,Automatic,Diesel,98817.64705882354,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Silver,2015.0,SUV,33741.42244,4.4L,Automatic,Diesel,94000.0,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Blue,2006.0,SUV,202776.84,3.0L,Automatic,Diesel,8223.529411764706,174.0,652.9411764705883,2880.0,1863.0,2191.0,4950.0,9.4086,178.63674,5.0,5.0
Land Rover,Range Rover,Silver,2009.0,SUV,133575.22,3.6L,Automatic,Diesel,16464.70588235294,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Silver,2012.0,SUV,144840.6,4.4L,Automatic,Diesel,22929.411764705885,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2011.0,SUV,94951.06,4.4L,Automatic,Diesel,22352.941176470587,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,173808.72,3.6L,Automatic,Diesel,15876.470588235296,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Silver,2010.0,SUV,96560.4,3.6L,Automatic,Diesel,23470.58823529412,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2013.0,SUV,77248.31999999999,4.4L,Automatic,Diesel,70582.35294117648,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,147212.76716,5.0L,Automatic,Petrol,20000.0,503.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,12.379736842105263,225.3076,5.0,5.0
Land Rover,Range Rover,Black,2010.0,SUV,125528.52,3.6L,Automatic,Diesel,21176.470588235294,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2013.0,SUV,204386.18,4.4L,Automatic,Diesel,19998.82352941177,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2011.0,SUV,165607.52336,4.4L,Automatic,Diesel,27052.941176470587,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2009.0,SUV,151044.6057,3.6L,Automatic,Diesel,17400.0,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2013.0,SUV,94951.06,4.4L,Automatic,Diesel,44647.05882352941,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Blue,2007.0,SUV,156588.782,3.6L,Automatic,Diesel,12704.705882352942,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,White,2012.0,SUV,125528.52,4.4L,Automatic,Diesel,27052.941176470587,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Green,2009.0,SUV,199558.16,5.0L,Automatic,Petrol,15876.470588235296,503.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,12.379736842105263,225.3076,5.0,5.0
Land Rover,Range Rover,Blue,2008.0,SUV,225307.6,3.6L,Automatic,Diesel,9405.882352941177,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Silver,2009.0,SUV,134167.45712,3.6L,Automatic,Diesel,18800.0,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2013.0,SUV,64373.6,4.4L,Automatic,Diesel,58810.58823529412,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,4.0,5.0
Land Rover,Range Rover,Red,2008.0,SUV,146520.75096,3.6L,Automatic,Diesel,14116.470588235294,272.0,652.9411764705883,2880.0,1865.0,2216.0,4972.0,9.4086,199.55816,5.0,5.0
Land Rover,Range Rover,Grey,2010.0,SUV,135184.56,3.6L,Automatic,Diesel,18822.352941176472,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2006.0,SUV,185074.1,3.0L,Automatic,Diesel,7058.823529411765,174.0,652.9411764705883,2880.0,1863.0,2191.0,4950.0,9.4086,178.63674,5.0,5.0
Land Rover,Range Rover,Gold,2014.0,SUV,122342.0268,4.4L,Automatic,Diesel,44117.64705882353,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,Black,2010.0,SUV,138403.24,3.6L,Automatic,Diesel,21117.64705882353,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Silver,2013.0,SUV,140012.58,4.4L,Automatic,Diesel,41170.58823529412,334.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
Land Rover,Range Rover,White,2012.0,SUV,85624.9347,4.4L,Automatic,Diesel,29405.88235294118,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,White,2009.0,SUV,128747.2,3.6L,Automatic,Diesel,19941.176470588234,272.0,652.9411764705883,2880.0,1877.0,2192.0,4972.0,9.260433070866142,199.55816,5.0,5.0
Land Rover,Range Rover,Black,2011.0,SUV,107825.78,4.4L,Automatic,Diesel,19994.117647058825,308.0,635.2941176470589,2880.0,1903.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Black,2012.0,SUV,127137.86,4.4L,Automatic,Diesel,24111.764705882357,308.0,635.2941176470589,2880.0,1877.0,2034.0,4972.0,7.814451827242524,209.2142,5.0,5.0
Land Rover,Range Rover,Brown,2014.0,SUV,62941.2874,4.4L,Automatic,Diesel,62840.0,339.0,635.2941176470589,2922.0,1835.0,2220.0,4999.0,7.237384615384616,217.2609,5.0,5.0
